Source Name	Characteristics[Organism]	Characteristics[Genus]	Characteristics[Species]	Characteristics[Infraspecific Name]	Characteristics[Material Source ID]	Characteristics[Material Source DOI]	Protocol REF	Sample Name	Characteristics[Observation Unit Type]	Characteristics[Spatial Distribution]	Factor Value[water_regime]
B100_H	NCBITAXON:4577	Zea	mays	var. B100	B100_H	https://doi.org/10.15454/PJSPJG	Growth	3019water_regimerainfed	virtual_trial		rainfed
B104_H	NCBITAXON:4577	Zea	mays	var. B104	B104_H	https://doi.org/10.15454/4W8MAU	Growth	FRI00407970	replicate>block>plot	X:5;Y:42;plot:FRI00407970	rainfed
B104_H	NCBITAXON:4577	Zea	mays	var. B104	B104_H	https://doi.org/10.15454/4W8MAU	Growth	3029water_regimewatered	virtual_trial		watered
B104_H	NCBITAXON:4577	Zea	mays	var. B104	B104_H	https://doi.org/10.15454/4W8MAU	Growth	FRI00407814	replicate>block>plot	X:11;Y:31;plot:FRI00407814	rainfed
B104_H	NCBITAXON:4577	Zea	mays	var. B104	B104_H	https://doi.org/10.15454/4W8MAU	Growth	FRI00406777	replicate>block>plot	X:12;Y:1;plot:FRI00406777	watered
B104_H	NCBITAXON:4577	Zea	mays	var. B104	B104_H	https://doi.org/10.15454/4W8MAU	Growth	3029water_regimerainfed	virtual_trial		rainfed
B104_H	NCBITAXON:4577	Zea	mays	var. B104	B104_H	https://doi.org/10.15454/4W8MAU	Growth	FRI00408172	replicate>block>plot	X:7;Y:20;plot:FRI00408172	rainfed
B104_H	NCBITAXON:4577	Zea	mays	var. B104	B104_H	https://doi.org/10.15454/4W8MAU	Growth	FRI00407060	replicate>block>plot	X:2;Y:25;plot:FRI00407060	watered
B105_H	NCBITAXON:4577	Zea	mays	var. B105	B105_H	https://doi.org/10.15454/KIHXDG	Growth	FRI00406985	replicate>block>plot	X:5;Y:13;plot:FRI00406985	watered
B105_H	NCBITAXON:4577	Zea	mays	var. B105	B105_H	https://doi.org/10.15454/KIHXDG	Growth	FRI00408152	replicate>block>plot	X:8;Y:1;plot:FRI00408152	rainfed
B105_H	NCBITAXON:4577	Zea	mays	var. B105	B105_H	https://doi.org/10.15454/KIHXDG	Growth	3012water_regimerainfed	virtual_trial		rainfed
B105_H	NCBITAXON:4577	Zea	mays	var. B105	B105_H	https://doi.org/10.15454/KIHXDG	Growth	3012water_regimewatered	virtual_trial		watered
B105_H	NCBITAXON:4577	Zea	mays	var. B105	B105_H	https://doi.org/10.15454/KIHXDG	Growth	FRI00407705	replicate>block>plot	X:14;Y:29;plot:FRI00407705	rainfed
B105_H	NCBITAXON:4577	Zea	mays	var. B105	B105_H	https://doi.org/10.15454/KIHXDG	Growth	FRI00406816	replicate>block>plot	X:11;Y:17;plot:FRI00406816	watered
B105_H	NCBITAXON:4577	Zea	mays	var. B105	B105_H	https://doi.org/10.15454/KIHXDG	Growth	FRI00408029	replicate>block>plot	X:3;Y:45;plot:FRI00408029	rainfed
B106_H	NCBITAXON:4577	Zea	mays	var. B106	B106_H	https://doi.org/10.15454/U7YFIU	Growth	FRI00407919	replicate>block>plot	X:7;Y:47;plot:FRI00407919	rainfed
B106_H	NCBITAXON:4577	Zea	mays	var. B106	B106_H	https://doi.org/10.15454/U7YFIU	Growth	FRI00408109	replicate>block>plot	X:9;Y:13;plot:FRI00408109	rainfed
B106_H	NCBITAXON:4577	Zea	mays	var. B106	B106_H	https://doi.org/10.15454/U7YFIU	Growth	3066water_regimerainfed	virtual_trial		rainfed
B106_H	NCBITAXON:4577	Zea	mays	var. B106	B106_H	https://doi.org/10.15454/U7YFIU	Growth	3066water_regimewatered	virtual_trial		watered
B106_H	NCBITAXON:4577	Zea	mays	var. B106	B106_H	https://doi.org/10.15454/U7YFIU	Growth	FRI00407001	replicate>block>plot	X:4;Y:28;plot:FRI00407001	watered
B106_H	NCBITAXON:4577	Zea	mays	var. B106	B106_H	https://doi.org/10.15454/U7YFIU	Growth	FRI00406828	replicate>block>plot	X:11;Y:5;plot:FRI00406828	watered
B106_H	NCBITAXON:4577	Zea	mays	var. B106	B106_H	https://doi.org/10.15454/U7YFIU	Growth	FRI00407686	replicate>block>plot	X:15;Y:47;plot:FRI00407686	rainfed
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	FRI00406960	replicate>block>plot	X:6;Y:13;plot:FRI00406960	watered
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	3053water_regimewatered	virtual_trial		watered
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	FRI00407717	replicate>block>plot	X:14;Y:41;plot:FRI00407717	rainfed
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	FRI00408267	replicate>block>plot	X:3;Y:3;plot:FRI00408267	rainfed
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	3053water_regimerainfed	virtual_trial		rainfed
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	FRI00407819	replicate>block>plot	X:10;Y:54;plot:FRI00407819	rainfed
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	FRI00406641	replicate>block>plot	X:17;Y:24;plot:FRI00406641	watered
B108_H	NCBITAXON:4577	Zea	mays	var. B108	B108_H	https://doi.org/10.15454/21XOCO	Growth	FRI00408114	replicate>block>plot	X:9;Y:18;plot:FRI00408114	rainfed
B108_H	NCBITAXON:4577	Zea	mays	var. B108	B108_H	https://doi.org/10.15454/21XOCO	Growth	3074water_regimewatered	virtual_trial		watered
B108_H	NCBITAXON:4577	Zea	mays	var. B108	B108_H	https://doi.org/10.15454/21XOCO	Growth	FRI00407781	replicate>block>plot	X:12;Y:49;plot:FRI00407781	rainfed
B108_H	NCBITAXON:4577	Zea	mays	var. B108	B108_H	https://doi.org/10.15454/21XOCO	Growth	FRI00407847	replicate>block>plot	X:9;Y:31;plot:FRI00407847	rainfed
B108_H	NCBITAXON:4577	Zea	mays	var. B108	B108_H	https://doi.org/10.15454/21XOCO	Growth	FRI00406925	replicate>block>plot	X:7;Y:9;plot:FRI00406925	watered
B108_H	NCBITAXON:4577	Zea	mays	var. B108	B108_H	https://doi.org/10.15454/21XOCO	Growth	3074water_regimerainfed	virtual_trial		rainfed
B108_H	NCBITAXON:4577	Zea	mays	var. B108	B108_H	https://doi.org/10.15454/21XOCO	Growth	FRI00406670	replicate>block>plot	X:16;Y:6;plot:FRI00406670	watered
B109_H	NCBITAXON:4577	Zea	mays	var. B109	B109_H	https://doi.org/10.15454/X4VLZJ	Growth	FRI00407616	replicate>block>plot	X:18;Y:52;plot:FRI00407616	rainfed
B109_H	NCBITAXON:4577	Zea	mays	var. B109	B109_H	https://doi.org/10.15454/X4VLZJ	Growth	FRI00408226	replicate>block>plot	X:5;Y:18;plot:FRI00408226	rainfed
B109_H	NCBITAXON:4577	Zea	mays	var. B109	B109_H	https://doi.org/10.15454/X4VLZJ	Growth	FRI00407010	replicate>block>plot	X:4;Y:19;plot:FRI00407010	watered
B109_H	NCBITAXON:4577	Zea	mays	var. B109	B109_H	https://doi.org/10.15454/X4VLZJ	Growth	FRI00408016	replicate>block>plot	X:3;Y:32;plot:FRI00408016	rainfed
B109_H	NCBITAXON:4577	Zea	mays	var. B109	B109_H	https://doi.org/10.15454/X4VLZJ	Growth	3104water_regimerainfed	virtual_trial		rainfed
B109_H	NCBITAXON:4577	Zea	mays	var. B109	B109_H	https://doi.org/10.15454/X4VLZJ	Growth	3104water_regimewatered	virtual_trial		watered
B109_H	NCBITAXON:4577	Zea	mays	var. B109	B109_H	https://doi.org/10.15454/X4VLZJ	Growth	FRI00406827	replicate>block>plot	X:11;Y:6;plot:FRI00406827	watered
B110_H	NCBITAXON:4577	Zea	mays	var. B110	B110_H	https://doi.org/10.15454/3XPQEN	Growth	FRI00407592	replicate>block>plot	X:19;Y:29;plot:FRI00407592	rainfed
B110_H	NCBITAXON:4577	Zea	mays	var. B110	B110_H	https://doi.org/10.15454/3XPQEN	Growth	3105water_regimewatered	virtual_trial		watered
B110_H	NCBITAXON:4577	Zea	mays	var. B110	B110_H	https://doi.org/10.15454/3XPQEN	Growth	FRI00408147	replicate>block>plot	X:8;Y:6;plot:FRI00408147	rainfed
B110_H	NCBITAXON:4577	Zea	mays	var. B110	B110_H	https://doi.org/10.15454/3XPQEN	Growth	FRI00406678	replicate>block>plot	X:16;Y:14;plot:FRI00406678	watered
B110_H	NCBITAXON:4577	Zea	mays	var. B110	B110_H	https://doi.org/10.15454/3XPQEN	Growth	3105water_regimerainfed	virtual_trial		rainfed
B110_H	NCBITAXON:4577	Zea	mays	var. B110	B110_H	https://doi.org/10.15454/3XPQEN	Growth	FRI00407946	replicate>block>plot	X:6;Y:39;plot:FRI00407946	rainfed
B110_H	NCBITAXON:4577	Zea	mays	var. B110	B110_H	https://doi.org/10.15454/3XPQEN	Growth	FRI00407031	replicate>block>plot	X:3;Y:3;plot:FRI00407031	watered
B113_H	NCBITAXON:4577	Zea	mays	var. B113	B113_H	https://doi.org/10.15454/HZM5Q3	Growth	3059water_regimerainfed	virtual_trial		rainfed
