observationLevels[REPLICATE>BLOCK>PLOT]	observationLevels[REPLICATE>BLOCK]	observationLevels[REPLICATE]	observationUnitName	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	ASI_D20deg	MFLW_D20deg	ear_height	FFLW_D20deg	GN	GY_Adj_tha	KW	tassel_height	plant_height
G72-02-1-87	8	1	G72-02-1-87	gnpis.lot:'3090'	2	22	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdYVlBHQg==	EA3076_H	EA3076_H	2012	NA in endpoint				68,1234868243					
G72-02-1-87	8	1	G72-02-1-87	gnpis.lot:'3090'	2	22	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdYVlBHQg==	EA3076_H	EA3076_H	2012	NA in endpoint						9.5966911765			
G72-02-1-87	8	1	G72-02-1-87	gnpis.lot:'3090'	2	22	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdYVlBHQg==	EA3076_H	EA3076_H	2012	NA in endpoint									250
G72-02-1-87	8	1	G72-02-1-87	gnpis.lot:'3090'	2	22	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdYVlBHQg==	EA3076_H	EA3076_H	2012	NA in endpoint								345	
G72-02-1-87	8	1	G72-02-1-87	gnpis.lot:'3090'	2	22	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdYVlBHQg==	EA3076_H	EA3076_H	2012	NA in endpoint			140						
G72-02-1-87	8	1	G72-02-1-87	gnpis.lot:'3090'	2	22	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdYVlBHQg==	EA3076_H	EA3076_H	2012	NA in endpoint	-1,09522120750								
G72-02-1-113	20	1	G72-02-1-113	gnpis.lot:'3118'	5	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dZNlJRVQ==	EC242C_H	EC242C_H	2012	NA in endpoint					3894.0809968847				
G72-02-1-113	20	1	G72-02-1-113	gnpis.lot:'3118'	5	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dZNlJRVQ==	EC242C_H	EC242C_H	2012	NA in endpoint							277.1929411765		
G72-02-1-113	20	1	G72-02-1-113	gnpis.lot:'3118'	5	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dZNlJRVQ==	EC242C_H	EC242C_H	2012	NA in endpoint		63,3048330487							
G72-02-1-113	20	1	G72-02-1-113	gnpis.lot:'3118'	5	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dZNlJRVQ==	EC242C_H	EC242C_H	2012	NA in endpoint				63,3048330487					
G72-02-1-113	20	1	G72-02-1-113	gnpis.lot:'3118'	5	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dZNlJRVQ==	EC242C_H	EC242C_H	2012	NA in endpoint						10.7941176471			
G72-02-1-113	20	1	G72-02-1-113	gnpis.lot:'3118'	5	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dZNlJRVQ==	EC242C_H	EC242C_H	2012	NA in endpoint									220
G72-02-1-113	20	1	G72-02-1-113	gnpis.lot:'3118'	5	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dZNlJRVQ==	EC242C_H	EC242C_H	2012	NA in endpoint								265	
G72-02-1-113	20	1	G72-02-1-113	gnpis.lot:'3118'	5	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dZNlJRVQ==	EC242C_H	EC242C_H	2012	NA in endpoint			105						
G72-02-1-113	20	1	G72-02-1-113	gnpis.lot:'3118'	5	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dZNlJRVQ==	EC242C_H	EC242C_H	2012	NA in endpoint	0,00000000000								
G72-01-2-154	8	2	G72-01-2-154	gnpis.lot:'3159'	11	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBUUTRFVA==	HMV5409_H	HMV5409_H	2012	NA in endpoint					2248.6772486773				
G72-01-2-154	8	2	G72-01-2-154	gnpis.lot:'3159'	11	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBUUTRFVA==	HMV5409_H	HMV5409_H	2012	NA in endpoint							230.1352941176		
G72-01-2-154	8	2	G72-01-2-154	gnpis.lot:'3159'	11	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBUUTRFVA==	HMV5409_H	HMV5409_H	2012	NA in endpoint		64,7849117529							
G72-01-2-154	8	2	G72-01-2-154	gnpis.lot:'3159'	11	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBUUTRFVA==	HMV5409_H	HMV5409_H	2012	NA in endpoint				64,7849117529					
G72-01-2-154	8	2	G72-01-2-154	gnpis.lot:'3159'	11	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBUUTRFVA==	HMV5409_H	HMV5409_H	2012	NA in endpoint						5.175			
G72-01-2-154	8	2	G72-01-2-154	gnpis.lot:'3159'	11	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBUUTRFVA==	HMV5409_H	HMV5409_H	2012	NA in endpoint									160
G72-01-2-154	8	2	G72-01-2-154	gnpis.lot:'3159'	11	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBUUTRFVA==	HMV5409_H	HMV5409_H	2012	NA in endpoint								195	
G72-01-2-154	8	2	G72-01-2-154	gnpis.lot:'3159'	11	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBUUTRFVA==	HMV5409_H	HMV5409_H	2012	NA in endpoint			105						
G72-01-2-154	8	2	G72-01-2-154	gnpis.lot:'3159'	11	23	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBUUTRFVA==	HMV5409_H	HMV5409_H	2012	NA in endpoint	0,00000000000								
G72-01-3-36	13	3	G72-01-3-36	gnpis.lot:'3036'	22	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WS0JVWQ==	F7081_H	F7081_H	2012	NA in endpoint					1158.7771203156				
G72-01-3-36	13	3	G72-01-3-36	gnpis.lot:'3036'	22	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WS0JVWQ==	F7081_H	F7081_H	2012	NA in endpoint							201.9052941176		
G72-01-3-36	13	3	G72-01-3-36	gnpis.lot:'3036'	22	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WS0JVWQ==	F7081_H	F7081_H	2012	NA in endpoint		64,7849117529							
G72-01-3-36	13	3	G72-01-3-36	gnpis.lot:'3036'	22	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WS0JVWQ==	F7081_H	F7081_H	2012	NA in endpoint				80,2021890789					
G72-01-3-36	13	3	G72-01-3-36	gnpis.lot:'3036'	22	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WS0JVWQ==	F7081_H	F7081_H	2012	NA in endpoint						2.3396323529			
G72-01-3-36	13	3	G72-01-3-36	gnpis.lot:'3036'	22	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WS0JVWQ==	F7081_H	F7081_H	2012	NA in endpoint									170
G72-01-3-36	13	3	G72-01-3-36	gnpis.lot:'3036'	22	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WS0JVWQ==	F7081_H	F7081_H	2012	NA in endpoint								205	
G72-01-3-36	13	3	G72-01-3-36	gnpis.lot:'3036'	22	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WS0JVWQ==	F7081_H	F7081_H	2012	NA in endpoint			95						
G72-01-3-36	13	3	G72-01-3-36	gnpis.lot:'3036'	22	7	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09WS0JVWQ==	F7081_H	F7081_H	2012	NA in endpoint	-15,41727732600								
G72-02-1-158	22	1	G72-02-1-158	gnpis.lot:'3163'	6	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L00xVDlYNA==	I211_H	I211_H	2012	NA in endpoint					NA				
G72-02-1-158	22	1	G72-02-1-158	gnpis.lot:'3163'	6	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L00xVDlYNA==	I211_H	I211_H	2012	NA in endpoint							NA		
G72-02-1-158	22	1	G72-02-1-158	gnpis.lot:'3163'	6	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L00xVDlYNA==	I211_H	I211_H	2012	NA in endpoint		67,0282656168							
G72-02-1-158	22	1	G72-02-1-158	gnpis.lot:'3163'	6	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L00xVDlYNA==	I211_H	I211_H	2012	NA in endpoint				70,3468421086					
G72-02-1-158	22	1	G72-02-1-158	gnpis.lot:'3163'	6	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L00xVDlYNA==	I211_H	I211_H	2012	NA in endpoint						NA			
G72-02-1-158	22	1	G72-02-1-158	gnpis.lot:'3163'	6	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L00xVDlYNA==	I211_H	I211_H	2012	NA in endpoint									260
G72-02-1-158	22	1	G72-02-1-158	gnpis.lot:'3163'	6	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L00xVDlYNA==	I211_H	I211_H	2012	NA in endpoint								315	
G72-02-1-158	22	1	G72-02-1-158	gnpis.lot:'3163'	6	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L00xVDlYNA==	I211_H	I211_H	2012	NA in endpoint			130						
G72-02-1-158	22	1	G72-02-1-158	gnpis.lot:'3163'	6	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L00xVDlYNA==	I211_H	I211_H	2012	NA in endpoint	-3,31857649180								
G72-02-1-225	21	1	G72-02-1-225	gnpis.lot:'3230'	6	1	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lQSE5CWg==	PHR36_H	PHR36_H	2012	NA in endpoint					3861.0672975815				
G72-02-1-225	21	1	G72-02-1-225	gnpis.lot:'3230'	6	1	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lQSE5CWg==	PHR36_H	PHR36_H	2012	NA in endpoint							271.8741176471		
G72-02-1-225	21	1	G72-02-1-225	gnpis.lot:'3230'	6	1	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lQSE5CWg==	PHR36_H	PHR36_H	2012	NA in endpoint		64,7849117529							
G72-02-1-225	21	1	G72-02-1-225	gnpis.lot:'3230'	6	1	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lQSE5CWg==	PHR36_H	PHR36_H	2012	NA in endpoint				65,9788172736					
G72-02-1-225	21	1	G72-02-1-225	gnpis.lot:'3230'	6	1	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lQSE5CWg==	PHR36_H	PHR36_H	2012	NA in endpoint						10.4972426471			
G72-02-1-225	21	1	G72-02-1-225	gnpis.lot:'3230'	6	1	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lQSE5CWg==	PHR36_H	PHR36_H	2012	NA in endpoint									250
G72-02-1-225	21	1	G72-02-1-225	gnpis.lot:'3230'	6	1	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lQSE5CWg==	PHR36_H	PHR36_H	2012	NA in endpoint								285	
G72-02-1-225	21	1	G72-02-1-225	gnpis.lot:'3230'	6	1	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lQSE5CWg==	PHR36_H	PHR36_H	2012	NA in endpoint			115						
G72-02-1-225	21	1	G72-02-1-225	gnpis.lot:'3230'	6	1	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lQSE5CWg==	PHR36_H	PHR36_H	2012	NA in endpoint	-1,19390552070								
