observationLevels[REPLICATE>BLOCK>PLOT]	observationLevels[REPLICATE>BLOCK]	observationLevels[REPLICATE]	observationUnitName	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	ASI_D20deg	MFLW_D20deg	ear_height	FFLW_D20deg	GN	GY_Adj_tha	KW	tassel_height	plant_height
FRI00406983	13	1	FRI00406983	gnpis.lot:'3043'	5	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JQTTlGSA==	F924_H	F924_H	2013	NA in endpoint						6.5694615624			
FRI00406983	13	1	FRI00406983	gnpis.lot:'3043'	5	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JQTTlGSA==	F924_H	F924_H	2013	NA in endpoint									260
FRI00406983	13	1	FRI00406983	gnpis.lot:'3043'	5	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JQTTlGSA==	F924_H	F924_H	2013	NA in endpoint								290	
FRI00406983	13	1	FRI00406983	gnpis.lot:'3043'	5	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JQTTlGSA==	F924_H	F924_H	2013	NA in endpoint			110						
FRI00406983	13	1	FRI00406983	gnpis.lot:'3043'	5	11	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JQTTlGSA==	F924_H	F924_H	2013	NA in endpoint	-1,67164329350								
FRI00406769	12	2	FRI00406769	gnpis.lot:'3258'	13	8	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pTRUs5UQ==	B14a_H	B14a_H	2013	NA in endpoint					1916.5196942975				
FRI00406769	12	2	FRI00406769	gnpis.lot:'3258'	13	8	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pTRUs5UQ==	B14a_H	B14a_H	2013	NA in endpoint							307.44		
FRI00406769	12	2	FRI00406769	gnpis.lot:'3258'	13	8	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pTRUs5UQ==	B14a_H	B14a_H	2013	NA in endpoint		76,0005825366							
FRI00406769	12	2	FRI00406769	gnpis.lot:'3258'	13	8	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pTRUs5UQ==	B14a_H	B14a_H	2013	NA in endpoint				77,6996082396					
FRI00406769	12	2	FRI00406769	gnpis.lot:'3258'	13	8	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pTRUs5UQ==	B14a_H	B14a_H	2013	NA in endpoint						5.8921481481			
FRI00406769	12	2	FRI00406769	gnpis.lot:'3258'	13	8	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pTRUs5UQ==	B14a_H	B14a_H	2013	NA in endpoint									260
FRI00406769	12	2	FRI00406769	gnpis.lot:'3258'	13	8	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pTRUs5UQ==	B14a_H	B14a_H	2013	NA in endpoint								300	
FRI00406769	12	2	FRI00406769	gnpis.lot:'3258'	13	8	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pTRUs5UQ==	B14a_H	B14a_H	2013	NA in endpoint			135						
FRI00406769	12	2	FRI00406769	gnpis.lot:'3258'	13	8	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pTRUs5UQ==	B14a_H	B14a_H	2013	NA in endpoint	-1,69902570300								
FRI00407759	3	3	FRI00407759	gnpis.lot:'3070'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NWMUJXSw==	EA1163_H	EA1163_H	2013	NA in endpoint					596.1199294533				
FRI00407759	3	3	FRI00407759	gnpis.lot:'3070'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NWMUJXSw==	EA1163_H	EA1163_H	2013	NA in endpoint							269.4705882353		
FRI00407759	3	3	FRI00407759	gnpis.lot:'3070'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NWMUJXSw==	EA1163_H	EA1163_H	2013	NA in endpoint		69,6098426242							
FRI00407759	3	3	FRI00407759	gnpis.lot:'3070'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NWMUJXSw==	EA1163_H	EA1163_H	2013	NA in endpoint				76,0005825366					
FRI00407759	3	3	FRI00407759	gnpis.lot:'3070'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NWMUJXSw==	EA1163_H	EA1163_H	2013	NA in endpoint						1.6063678805			
FRI00407759	3	3	FRI00407759	gnpis.lot:'3070'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NWMUJXSw==	EA1163_H	EA1163_H	2013	NA in endpoint									170
FRI00407759	3	3	FRI00407759	gnpis.lot:'3070'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NWMUJXSw==	EA1163_H	EA1163_H	2013	NA in endpoint								225	
FRI00407759	3	3	FRI00407759	gnpis.lot:'3070'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NWMUJXSw==	EA1163_H	EA1163_H	2013	NA in endpoint			75						
FRI00407759	3	3	FRI00407759	gnpis.lot:'3070'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NWMUJXSw==	EA1163_H	EA1163_H	2013	NA in endpoint	-6,39073991240								
FRI00408001	12	2	FRI00408001	gnpis.lot:'3052'	4	40	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L04wWFc2Wg==	N25_H	N25_H	2013	NA in endpoint					995.3703703704				
FRI00408001	12	2	FRI00408001	gnpis.lot:'3052'	4	40	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L04wWFc2Wg==	N25_H	N25_H	2013	NA in endpoint							277.7223529412		
FRI00408001	12	2	FRI00408001	gnpis.lot:'3052'	4	40	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L04wWFc2Wg==	N25_H	N25_H	2013	NA in endpoint		72,6945131971							
FRI00408001	12	2	FRI00408001	gnpis.lot:'3052'	4	40	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L04wWFc2Wg==	N25_H	N25_H	2013	NA in endpoint				77,6996082396					
FRI00408001	12	2	FRI00408001	gnpis.lot:'3052'	4	40	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L04wWFc2Wg==	N25_H	N25_H	2013	NA in endpoint						2.7643660131			
FRI00408001	12	2	FRI00408001	gnpis.lot:'3052'	4	40	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L04wWFc2Wg==	N25_H	N25_H	2013	NA in endpoint									190
