observationLevels[REPLICATE>BLOCK>PLOT]	observationLevels[REPLICATE>BLOCK]	observationLevels[REPLICATE]	observationUnitName	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	ASI_D20deg	MFLW_D20deg	ear_height	FFLW_D20deg	GN	GY_Adj_tha	KW	tassel_height	plant_height
R1024B02135	18	2	R1024B02135	gnpis.lot:'3142'	64	19	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MODFFQw==	F7019_H	F7019_H	2013	NA in endpoint						8.9178921569			
R1024B02135	18	2	R1024B02135	gnpis.lot:'3142'	64	19	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MODFFQw==	F7019_H	F7019_H	2013	NA in endpoint									165
R1024B02135	18	2	R1024B02135	gnpis.lot:'3142'	64	19	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MODFFQw==	F7019_H	F7019_H	2013	NA in endpoint								200	
R1024B02135	18	2	R1024B02135	gnpis.lot:'3142'	64	19	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MODFFQw==	F7019_H	F7019_H	2013	NA in endpoint			70						
R1024B02135	18	2	R1024B02135	gnpis.lot:'3142'	64	19	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MODFFQw==	F7019_H	F7019_H	2013	NA in endpoint	-1,41929777860								
R1014B02010	2	2	R1014B02010	gnpis.lot:'3010'	189	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dCU1lONw==	F894_H	F894_H	2013	NA in endpoint					2951.3888888889				
R1014B02010	2	2	R1014B02010	gnpis.lot:'3010'	189	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dCU1lONw==	F894_H	F894_H	2013	NA in endpoint							344.1176470588		
R1014B02010	2	2	R1014B02010	gnpis.lot:'3010'	189	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dCU1lONw==	F894_H	F894_H	2013	NA in endpoint		76,907533587							
R1014B02010	2	2	R1014B02010	gnpis.lot:'3010'	189	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dCU1lONw==	F894_H	F894_H	2013	NA in endpoint				76,907533587					
R1014B02010	2	2	R1014B02010	gnpis.lot:'3010'	189	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dCU1lONw==	F894_H	F894_H	2013	NA in endpoint						10.15625			
R1014B02010	2	2	R1014B02010	gnpis.lot:'3010'	189	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dCU1lONw==	F894_H	F894_H	2013	NA in endpoint									230
R1014B02010	2	2	R1014B02010	gnpis.lot:'3010'	189	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dCU1lONw==	F894_H	F894_H	2013	NA in endpoint								280	
R1014B02010	2	2	R1014B02010	gnpis.lot:'3010'	189	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dCU1lONw==	F894_H	F894_H	2013	NA in endpoint			110						
R1014B02010	2	2	R1014B02010	gnpis.lot:'3010'	189	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dCU1lONw==	F894_H	F894_H	2013	NA in endpoint	0,00000000000								
R1014B02057	4	2	R1014B02057	gnpis.lot:'3058'	192	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09KTVFHUg==	HMV5325_H	HMV5325_H	2013	NA in endpoint					3152.4122807018				
R1014B02057	4	2	R1014B02057	gnpis.lot:'3058'	192	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09KTVFHUg==	HMV5325_H	HMV5325_H	2013	NA in endpoint							339.3176470588		
R1014B02057	4	2	R1014B02057	gnpis.lot:'3058'	192	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09KTVFHUg==	HMV5325_H	HMV5325_H	2013	NA in endpoint		72,1426344005							
R1014B02057	4	2	R1014B02057	gnpis.lot:'3058'	192	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09KTVFHUg==	HMV5325_H	HMV5325_H	2013	NA in endpoint				72,1426344005					
R1014B02057	4	2	R1014B02057	gnpis.lot:'3058'	192	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09KTVFHUg==	HMV5325_H	HMV5325_H	2013	NA in endpoint						10.6966911765			
R1014B02057	4	2	R1014B02057	gnpis.lot:'3058'	192	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09KTVFHUg==	HMV5325_H	HMV5325_H	2013	NA in endpoint									240
R1014B02057	4	2	R1014B02057	gnpis.lot:'3058'	192	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09KTVFHUg==	HMV5325_H	HMV5325_H	2013	NA in endpoint								285	
R1014B02057	4	2	R1014B02057	gnpis.lot:'3058'	192	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09KTVFHUg==	HMV5325_H	HMV5325_H	2013	NA in endpoint			130						
R1014B02057	4	2	R1014B02057	gnpis.lot:'3058'	192	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09KTVFHUg==	HMV5325_H	HMV5325_H	2013	NA in endpoint	0,00000000000								
R1024B02083	36	2	R1024B02083	gnpis.lot:'3087'	75	19	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09UV0NFSQ==	EC136_H	EC136_H	2013	NA in endpoint					2096.5189873418				
R1024B02083	36	2	R1024B02083	gnpis.lot:'3087'	75	19	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09UV0NFSQ==	EC136_H	EC136_H	2013	NA in endpoint							344.8117647059		
R1024B02083	36	2	R1024B02083	gnpis.lot:'3087'	75	19	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09UV0NFSQ==	EC136_H	EC136_H	2013	NA in endpoint		76,907533587							
R1024B02083	36	2	R1024B02083	gnpis.lot:'3087'	75	19	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09UV0NFSQ==	EC136_H	EC136_H	2013	NA in endpoint				79,742995425					
R1024B02083	36	2	R1024B02083	gnpis.lot:'3087'	75	19	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09UV0NFSQ==	EC136_H	EC136_H	2013	NA in endpoint						7.2290441176			
R1024B02083	36	2	R1024B02083	gnpis.lot:'3087'	75	19	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09UV0NFSQ==	EC136_H	EC136_H	2013	NA in endpoint									180
R1024B02083	36	2	R1024B02083	gnpis.lot:'3087'	75	19	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09UV0NFSQ==	EC136_H	EC136_H	2013	NA in endpoint								225	
R1024B02083	36	2	R1024B02083	gnpis.lot:'3087'	75	19	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09UV0NFSQ==	EC136_H	EC136_H	2013	NA in endpoint			60						
R1024B02083	36	2	R1024B02083	gnpis.lot:'3087'	75	19	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09UV0NFSQ==	EC136_H	EC136_H	2013	NA in endpoint	-2,83546183800								
R1024B02181	24	2	R1024B02181	gnpis.lot:'3191'	71	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZOTVNIUA==	Lo1187_H	Lo1187_H	2013	NA in endpoint					2752.0576131687				
R1024B02181	24	2	R1024B02181	gnpis.lot:'3191'	71	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZOTVNIUA==	Lo1187_H	Lo1187_H	2013	NA in endpoint							341.1529411765		
R1024B02181	24	2	R1024B02181	gnpis.lot:'3191'	71	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZOTVNIUA==	Lo1187_H	Lo1187_H	2013	NA in endpoint		85,7952931765							
R1024B02181	24	2	R1024B02181	gnpis.lot:'3191'	71	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZOTVNIUA==	Lo1187_H	Lo1187_H	2013	NA in endpoint				85,7952931765					
R1024B02181	24	2	R1024B02181	gnpis.lot:'3191'	71	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZOTVNIUA==	Lo1187_H	Lo1187_H	2013	NA in endpoint						9.3887254902			
R1024B02181	24	2	R1024B02181	gnpis.lot:'3191'	71	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZOTVNIUA==	Lo1187_H	Lo1187_H	2013	NA in endpoint									160
R1024B02181	24	2	R1024B02181	gnpis.lot:'3191'	71	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZOTVNIUA==	Lo1187_H	Lo1187_H	2013	NA in endpoint								200	
R1024B02181	24	2	R1024B02181	gnpis.lot:'3191'	71	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZOTVNIUA==	Lo1187_H	Lo1187_H	2013	NA in endpoint			100						
R1024B02181	24	2	R1024B02181	gnpis.lot:'3191'	71	16	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZOTVNIUA==	Lo1187_H	Lo1187_H	2013	NA in endpoint	0,00000000000								
R1024B03143	36	3	R1024B03143	gnpis.lot:'3150'	78	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTSlNWQw==	F922_H	F922_H	2013	NA in endpoint					2191.091954023				
R1024B03143	36	3	R1024B03143	gnpis.lot:'3150'	78	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTSlNWQw==	F922_H	F922_H	2013	NA in endpoint							393.0352941176		
R1024B03143	36	3	R1024B03143	gnpis.lot:'3150'	78	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTSlNWQw==	F922_H	F922_H	2013	NA in endpoint		75,3318871563							
R1024B03143	36	3	R1024B03143	gnpis.lot:'3150'	78	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTSlNWQw==	F922_H	F922_H	2013	NA in endpoint				76,907533587					
R1024B03143	36	3	R1024B03143	gnpis.lot:'3150'	78	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTSlNWQw==	F922_H	F922_H	2013	NA in endpoint						8.6117647059			
R1024B03143	36	3	R1024B03143	gnpis.lot:'3150'	78	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTSlNWQw==	F922_H	F922_H	2013	NA in endpoint									200
R1024B03143	36	3	R1024B03143	gnpis.lot:'3150'	78	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTSlNWQw==	F922_H	F922_H	2013	NA in endpoint								235	
R1024B03143	36	3	R1024B03143	gnpis.lot:'3150'	78	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTSlNWQw==	F922_H	F922_H	2013	NA in endpoint			100						
R1024B03143	36	3	R1024B03143	gnpis.lot:'3150'	78	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTSlNWQw==	F922_H	F922_H	2013	NA in endpoint	-1,57564643070								
R1024B01219	19	2	R1024B01219	gnpis.lot:'3229'	67	2	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JDVU1SSQ==	PHK29_H	PHK29_H	2013	NA in endpoint					2590.811965812				
R1024B01219	19	2	R1024B01219	gnpis.lot:'3229'	67	2	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JDVU1SSQ==	PHK29_H	PHK29_H	2013	NA in endpoint							333.5647058824		
R1024B01219	19	2	R1024B01219	gnpis.lot:'3229'	67	2	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JDVU1SSQ==	PHK29_H	PHK29_H	2013	NA in endpoint		84,2066964446							
R1024B01219	19	2	R1024B01219	gnpis.lot:'3229'	67	2	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JDVU1SSQ==	PHK29_H	PHK29_H	2013	NA in endpoint				85,7952931765					
R1024B01219	19	2	R1024B01219	gnpis.lot:'3229'	67	2	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JDVU1SSQ==	PHK29_H	PHK29_H	2013	NA in endpoint						8.6420343137			
R1024B01219	19	2	R1024B01219	gnpis.lot:'3229'	67	2	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JDVU1SSQ==	PHK29_H	PHK29_H	2013	NA in endpoint									160
R1024B01219	19	2	R1024B01219	gnpis.lot:'3229'	67	2	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JDVU1SSQ==	PHK29_H	PHK29_H	2013	NA in endpoint								210	
R1024B01219	19	2	R1024B01219	gnpis.lot:'3229'	67	2	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JDVU1SSQ==	PHK29_H	PHK29_H	2013	NA in endpoint			70						
R1024B01219	19	2	R1024B01219	gnpis.lot:'3229'	67	2	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JDVU1SSQ==	PHK29_H	PHK29_H	2013	NA in endpoint	-1,58859673190								
R1024B03051	19	2	R1024B03051	gnpis.lot:'3052'	65	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L04wWFc2Wg==	N25_H	N25_H	2013	NA in endpoint					1991.0337552743				
R1024B03051	19	2	R1024B03051	gnpis.lot:'3052'	65	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L04wWFc2Wg==	N25_H	N25_H	2013	NA in endpoint							328.0823529412		
R1024B03051	19	2	R1024B03051	gnpis.lot:'3052'	65	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L04wWFc2Wg==	N25_H	N25_H	2013	NA in endpoint		85,7952931765							
R1024B03051	19	2	R1024B03051	gnpis.lot:'3052'	65	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L04wWFc2Wg==	N25_H	N25_H	2013	NA in endpoint				90,7357803826					
R1024B03051	19	2	R1024B03051	gnpis.lot:'3052'	65	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L04wWFc2Wg==	N25_H	N25_H	2013	NA in endpoint						6.5322303922			
R1024B03051	19	2	R1024B03051	gnpis.lot:'3052'	65	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L04wWFc2Wg==	N25_H	N25_H	2013	NA in endpoint									170
R1024B03051	19	2	R1024B03051	gnpis.lot:'3052'	65	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L04wWFc2Wg==	N25_H	N25_H	2013	NA in endpoint								215	
R1024B03051	19	2	R1024B03051	gnpis.lot:'3052'	65	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L04wWFc2Wg==	N25_H	N25_H	2013	NA in endpoint			90						
R1024B03051	19	2	R1024B03051	gnpis.lot:'3052'	65	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L04wWFc2Wg==	N25_H	N25_H	2013	NA in endpoint	-4,94048720610								
R1014B02104	1	2	R1014B02104	gnpis.lot:'3110'	187	27	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGTVFTSg==	DK78010_H	DK78010_H	2013	NA in endpoint					2739.1975308642				
R1014B02104	1	2	R1014B02104	gnpis.lot:'3110'	187	27	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGTVFTSg==	DK78010_H	DK78010_H	2013	NA in endpoint							358.7823529412		
R1014B02104	1	2	R1014B02104	gnpis.lot:'3110'	187	27	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGTVFTSg==	DK78010_H	DK78010_H	2013	NA in endpoint		72,1426344005							
R1014B02104	1	2	R1014B02104	gnpis.lot:'3110'	187	27	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGTVFTSg==	DK78010_H	DK78010_H	2013	NA in endpoint				72,1426344005					
R1014B02104	1	2	R1014B02104	gnpis.lot:'3110'	187	27	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGTVFTSg==	DK78010_H	DK78010_H	2013	NA in endpoint						9.8277573529			
R1014B02104	1	2	R1014B02104	gnpis.lot:'3110'	187	27	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGTVFTSg==	DK78010_H	DK78010_H	2013	NA in endpoint									250
R1014B02104	1	2	R1014B02104	gnpis.lot:'3110'	187	27	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGTVFTSg==	DK78010_H	DK78010_H	2013	NA in endpoint								280	
R1014B02104	1	2	R1014B02104	gnpis.lot:'3110'	187	27	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGTVFTSg==	DK78010_H	DK78010_H	2013	NA in endpoint			150						
R1014B02104	1	2	R1014B02104	gnpis.lot:'3110'	187	27	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NGTVFTSg==	DK78010_H	DK78010_H	2013	NA in endpoint	0,00000000000								
R1024B02009	22	2	R1024B02009	gnpis.lot:'3009'	71	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01OMU1EQQ==	B84_H	B84_H	2013	NA in endpoint					2217.7419354839				
R1024B02009	22	2	R1024B02009	gnpis.lot:'3009'	71	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01OMU1EQQ==	B84_H	B84_H	2013	NA in endpoint							391.6941176471		
R1024B02009	22	2	R1024B02009	gnpis.lot:'3009'	71	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01OMU1EQQ==	B84_H	B84_H	2013	NA in endpoint		85,7952931765							
R1024B02009	22	2	R1024B02009	gnpis.lot:'3009'	71	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01OMU1EQQ==	B84_H	B84_H	2013	NA in endpoint				89,1385341643					
R1024B02009	22	2	R1024B02009	gnpis.lot:'3009'	71	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01OMU1EQQ==	B84_H	B84_H	2013	NA in endpoint						8.6867647059			
R1024B02009	22	2	R1024B02009	gnpis.lot:'3009'	71	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01OMU1EQQ==	B84_H	B84_H	2013	NA in endpoint									170
R1024B02009	22	2	R1024B02009	gnpis.lot:'3009'	71	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01OMU1EQQ==	B84_H	B84_H	2013	NA in endpoint								215	
R1024B02009	22	2	R1024B02009	gnpis.lot:'3009'	71	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01OMU1EQQ==	B84_H	B84_H	2013	NA in endpoint			90						
R1024B02009	22	2	R1024B02009	gnpis.lot:'3009'	71	14	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01OMU1EQQ==	B84_H	B84_H	2013	NA in endpoint	-3,34324098780								
R1024B03047	19	2	R1024B03047	gnpis.lot:'3047'	68	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FMWFNHWQ==	W9_H	W9_H	2013	NA in endpoint					1732.0736434109				
R1024B03047	19	2	R1024B03047	gnpis.lot:'3047'	68	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FMWFNHWQ==	W9_H	W9_H	2013	NA in endpoint							380.9294117647		
R1024B03047	19	2	R1024B03047	gnpis.lot:'3047'	68	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FMWFNHWQ==	W9_H	W9_H	2013	NA in endpoint		75,3318871563							
R1024B03047	19	2	R1024B03047	gnpis.lot:'3047'	68	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FMWFNHWQ==	W9_H	W9_H	2013	NA in endpoint				79,742995425					
R1024B03047	19	2	R1024B03047	gnpis.lot:'3047'	68	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FMWFNHWQ==	W9_H	W9_H	2013	NA in endpoint						6.5979779412			
R1024B03047	19	2	R1024B03047	gnpis.lot:'3047'	68	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FMWFNHWQ==	W9_H	W9_H	2013	NA in endpoint									135
R1024B03047	19	2	R1024B03047	gnpis.lot:'3047'	68	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FMWFNHWQ==	W9_H	W9_H	2013	NA in endpoint								195	
R1024B03047	19	2	R1024B03047	gnpis.lot:'3047'	68	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FMWFNHWQ==	W9_H	W9_H	2013	NA in endpoint			70						
R1024B03047	19	2	R1024B03047	gnpis.lot:'3047'	68	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0FMWFNHWQ==	W9_H	W9_H	2013	NA in endpoint	-4,41110826870								
R1024B03084	18	3	R1024B03084	gnpis.lot:'3088'	62	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlHT1NLQQ==	W95115_H	W95115_H	2013	NA in endpoint					1992.7536231884				
R1024B03084	18	3	R1024B03084	gnpis.lot:'3088'	62	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlHT1NLQQ==	W95115_H	W95115_H	2013	NA in endpoint							405.8823529412		
R1024B03084	18	3	R1024B03084	gnpis.lot:'3088'	62	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlHT1NLQQ==	W95115_H	W95115_H	2013	NA in endpoint		76,907533587							
R1024B03084	18	3	R1024B03084	gnpis.lot:'3088'	62	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlHT1NLQQ==	W95115_H	W95115_H	2013	NA in endpoint				79,742995425					
R1024B03084	18	3	R1024B03084	gnpis.lot:'3088'	62	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlHT1NLQQ==	W95115_H	W95115_H	2013	NA in endpoint						8.0882352941			
R1024B03084	18	3	R1024B03084	gnpis.lot:'3088'	62	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlHT1NLQQ==	W95115_H	W95115_H	2013	NA in endpoint									170
R1024B03084	18	3	R1024B03084	gnpis.lot:'3088'	62	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlHT1NLQQ==	W95115_H	W95115_H	2013	NA in endpoint								215	
R1024B03084	18	3	R1024B03084	gnpis.lot:'3088'	62	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlHT1NLQQ==	W95115_H	W95115_H	2013	NA in endpoint			75						
R1024B03084	18	3	R1024B03084	gnpis.lot:'3088'	62	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzlHT1NLQQ==	W95115_H	W95115_H	2013	NA in endpoint	-2,83546183800								
R1024B01112	2	1	R1024B01112	gnpis.lot:'3118'	51	3	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dZNlJRVQ==	EC242C_H	EC242C_H	2013	NA in endpoint					1541.2414965986				
R1024B01112	2	1	R1024B01112	gnpis.lot:'3118'	51	3	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dZNlJRVQ==	EC242C_H	EC242C_H	2013	NA in endpoint							436.3882352941		
R1024B01112	2	1	R1024B01112	gnpis.lot:'3118'	51	3	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dZNlJRVQ==	EC242C_H	EC242C_H	2013	NA in endpoint		79,742995425							
R1024B01112	2	1	R1024B01112	gnpis.lot:'3118'	51	3	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dZNlJRVQ==	EC242C_H	EC242C_H	2013	NA in endpoint				81,197629786					
R1024B01112	2	1	R1024B01112	gnpis.lot:'3118'	51	3	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dZNlJRVQ==	EC242C_H	EC242C_H	2013	NA in endpoint						6.7257965686			
R1024B01112	2	1	R1024B01112	gnpis.lot:'3118'	51	3	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dZNlJRVQ==	EC242C_H	EC242C_H	2013	NA in endpoint									150
R1024B01112	2	1	R1024B01112	gnpis.lot:'3118'	51	3	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dZNlJRVQ==	EC242C_H	EC242C_H	2013	NA in endpoint								185	
R1024B01112	2	1	R1024B01112	gnpis.lot:'3118'	51	3	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dZNlJRVQ==	EC242C_H	EC242C_H	2013	NA in endpoint			80						
