Source Name	Characteristics[Organism]	Characteristics[Genus]	Characteristics[Species]	Characteristics[Infraspecific Name]	Characteristics[Material Source ID]	Characteristics[Material Source DOI]	Protocol REF	Sample Name	Characteristics[Observation Unit Type]	Characteristics[Spatial Distribution]	Factor Value[water_regime]
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	3053water_regimewatered	virtual_trial		watered
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	400230	replicate>block>plot	X:10;Y:6;plot:400230	watered
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	401436	replicate>block>plot	X:5;Y:20;plot:401436	rainfed
B107_H	NCBITAXON:4577	Zea	mays	var. B107	B107_H	https://doi.org/10.15454/XH5MEH	Growth	401849	replicate>block>plot	X:13;Y:1;plot:401849	rainfed
B108_H	NCBITAXON:4577	Zea	mays	var. B108	B108_H	https://doi.org/10.15454/21XOCO	Growth	400480	replicate>block>plot	X:18;Y:25;plot:400480	watered
B108_H	NCBITAXON:4577	Zea	mays	var. B108	B108_H	https://doi.org/10.15454/21XOCO	Growth	3074water_regimerainfed	virtual_trial		rainfed
B108_H	NCBITAXON:4577	Zea	mays	var. B108	B108_H	https://doi.org/10.15454/21XOCO	Growth	401448	replicate>block>plot	X:5;Y:32;plot:401448	rainfed
B108_H	NCBITAXON:4577	Zea	mays	var. B108	B108_H	https://doi.org/10.15454/21XOCO	Growth	3074water_regimewatered	virtual_trial		watered
B108_H	NCBITAXON:4577	Zea	mays	var. B108	B108_H	https://doi.org/10.15454/21XOCO	Growth	401372	replicate>block>plot	X:4;Y:45;plot:401372	rainfed
B108_H	NCBITAXON:4577	Zea	mays	var. B108	B108_H	https://doi.org/10.15454/21XOCO	Growth	401831	replicate>block>plot	X:12;Y:18;plot:401831	rainfed
B108_H	NCBITAXON:4577	Zea	mays	var. B108	B108_H	https://doi.org/10.15454/21XOCO	Growth	400039	replicate>block>plot	X:2;Y:18;plot:400039	watered
B109_H	NCBITAXON:4577	Zea	mays	var. B109	B109_H	https://doi.org/10.15454/X4VLZJ	Growth	3104water_regimewatered	virtual_trial		watered
B109_H	NCBITAXON:4577	Zea	mays	var. B109	B109_H	https://doi.org/10.15454/X4VLZJ	Growth	400091	replicate>block>plot	X:4;Y:22;plot:400091	watered
B109_H	NCBITAXON:4577	Zea	mays	var. B109	B109_H	https://doi.org/10.15454/X4VLZJ	Growth	3104water_regimerainfed	virtual_trial		rainfed
B109_H	NCBITAXON:4577	Zea	mays	var. B109	B109_H	https://doi.org/10.15454/X4VLZJ	Growth	401558	replicate>block>plot	X:7;Y:34;plot:401558	rainfed
B109_H	NCBITAXON:4577	Zea	mays	var. B109	B109_H	https://doi.org/10.15454/X4VLZJ	Growth	400388	replicate>block>plot	X:15;Y:5;plot:400388	watered
B109_H	NCBITAXON:4577	Zea	mays	var. B109	B109_H	https://doi.org/10.15454/X4VLZJ	Growth	401812	replicate>block>plot	X:12;Y:37;plot:401812	rainfed
B109_H	NCBITAXON:4577	Zea	mays	var. B109	B109_H	https://doi.org/10.15454/X4VLZJ	Growth	401635	replicate>block>plot	X:9;Y:3;plot:401635	rainfed
B110_H	NCBITAXON:4577	Zea	mays	var. B110	B110_H	https://doi.org/10.15454/3XPQEN	Growth	401893	replicate>block>plot	X:13;Y:45;plot:401893	rainfed
B110_H	NCBITAXON:4577	Zea	mays	var. B110	B110_H	https://doi.org/10.15454/3XPQEN	Growth	400135	replicate>block>plot	X:5;Y:23;plot:400135	watered
B110_H	NCBITAXON:4577	Zea	mays	var. B110	B110_H	https://doi.org/10.15454/3XPQEN	Growth	3105water_regimewatered	virtual_trial		watered
B110_H	NCBITAXON:4577	Zea	mays	var. B110	B110_H	https://doi.org/10.15454/3XPQEN	Growth	401650	replicate>block>plot	X:9;Y:18;plot:401650	rainfed
B110_H	NCBITAXON:4577	Zea	mays	var. B110	B110_H	https://doi.org/10.15454/3XPQEN	Growth	3105water_regimerainfed	virtual_trial		rainfed
B110_H	NCBITAXON:4577	Zea	mays	var. B110	B110_H	https://doi.org/10.15454/3XPQEN	Growth	401560	replicate>block>plot	X:7;Y:36;plot:401560	rainfed
B110_H	NCBITAXON:4577	Zea	mays	var. B110	B110_H	https://doi.org/10.15454/3XPQEN	Growth	400453	replicate>block>plot	X:18;Y:5;plot:400453	watered
B113_H	NCBITAXON:4577	Zea	mays	var. B113	B113_H	https://doi.org/10.15454/HZM5Q3	Growth	400354	replicate>block>plot	X:13;Y:18;plot:400354	watered
B113_H	NCBITAXON:4577	Zea	mays	var. B113	B113_H	https://doi.org/10.15454/HZM5Q3	Growth	3059water_regimewatered	virtual_trial		watered
B113_H	NCBITAXON:4577	Zea	mays	var. B113	B113_H	https://doi.org/10.15454/HZM5Q3	Growth	401727	replicate>block>plot	X:10;Y:14;plot:401727	rainfed
B113_H	NCBITAXON:4577	Zea	mays	var. B113	B113_H	https://doi.org/10.15454/HZM5Q3	Growth	3059water_regimerainfed	virtual_trial		rainfed
B113_H	NCBITAXON:4577	Zea	mays	var. B113	B113_H	https://doi.org/10.15454/HZM5Q3	Growth	401253	replicate>block>plot	X:1;Y:53;plot:401253	rainfed
B113_H	NCBITAXON:4577	Zea	mays	var. B113	B113_H	https://doi.org/10.15454/HZM5Q3	Growth	400033	replicate>block>plot	X:2;Y:24;plot:400033	watered
B113_H	NCBITAXON:4577	Zea	mays	var. B113	B113_H	https://doi.org/10.15454/HZM5Q3	Growth	401927	replicate>block>plot	X:14;Y:30;plot:401927	rainfed
B14a_H	NCBITAXON:4577	Zea	mays	var. B14a	B14a_H	https://doi.org/10.15454/ZSEK9Q	Growth	401439	replicate>block>plot	X:5;Y:23;plot:401439	rainfed
B14a_H	NCBITAXON:4577	Zea	mays	var. B14a	B14a_H	https://doi.org/10.15454/ZSEK9Q	Growth	400016	replicate>block>plot	X:1;Y:16;plot:400016	watered
B14a_H	NCBITAXON:4577	Zea	mays	var. B14a	B14a_H	https://doi.org/10.15454/ZSEK9Q	Growth	400328	replicate>block>plot	X:12;Y:9;plot:400328	watered
B14a_H	NCBITAXON:4577	Zea	mays	var. B14a	B14a_H	https://doi.org/10.15454/ZSEK9Q	Growth	401747	replicate>block>plot	X:11;Y:7;plot:401747	rainfed
B14a_H	NCBITAXON:4577	Zea	mays	var. B14a	B14a_H	https://doi.org/10.15454/ZSEK9Q	Growth	401271	replicate>block>plot	X:2;Y:38;plot:401271	rainfed
B37_H	NCBITAXON:4577	Zea	mays	var. B37	B37_H	https://doi.org/10.15454/QKMCCR	Growth	3085water_regimewatered	virtual_trial		watered
B37_H	NCBITAXON:4577	Zea	mays	var. B37	B37_H	https://doi.org/10.15454/QKMCCR	Growth	3085water_regimerainfed	virtual_trial		rainfed
B37_H	NCBITAXON:4577	Zea	mays	var. B37	B37_H	https://doi.org/10.15454/QKMCCR	Growth	400142	replicate>block>plot	X:6;Y:27;plot:400142	watered
B37_H	NCBITAXON:4577	Zea	mays	var. B37	B37_H	https://doi.org/10.15454/QKMCCR	Growth	401725	replicate>block>plot	X:10;Y:16;plot:401725	rainfed
B37_H	NCBITAXON:4577	Zea	mays	var. B37	B37_H	https://doi.org/10.15454/QKMCCR	Growth	400384	replicate>block>plot	X:14;Y:9;plot:400384	watered
B37_H	NCBITAXON:4577	Zea	mays	var. B37	B37_H	https://doi.org/10.15454/QKMCCR	Growth	401273	replicate>block>plot	X:2;Y:36;plot:401273	rainfed
B37_H	NCBITAXON:4577	Zea	mays	var. B37	B37_H	https://doi.org/10.15454/QKMCCR	Growth	401787	replicate>block>plot	X:11;Y:47;plot:401787	rainfed
B73_H	NCBITAXON:4577	Zea	mays	var. B73	B73_H	https://doi.org/10.15454/P5UIAJ	Growth	400165	replicate>block>plot	X:6;Y:4;plot:400165	watered
B73_H	NCBITAXON:4577	Zea	mays	var. B73	B73_H	https://doi.org/10.15454/P5UIAJ	Growth	401227	replicate>block>plot	X:1;Y:27;plot:401227	rainfed
B73_H	NCBITAXON:4577	Zea	mays	var. B73	B73_H	https://doi.org/10.15454/P5UIAJ	Growth	401786	replicate>block>plot	X:11;Y:46;plot:401786	rainfed
