observationLevels[REPLICATE>BLOCK>PLOT]	observationLevels[REPLICATE>BLOCK]	observationLevels[REPLICATE]	observationUnitName	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	ASI_D20deg	MFLW_D20deg	ear_height	FFLW_D20deg	GN	GY_Adj_tha	KW	tassel_height	plant_height
NXN2LAV1021026	9	1	NXN2LAV1021026	gnpis.lot:'3228'	8	21	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RaRDdFQw==	PHJ40_H	PHJ40_H	2013	NA in endpoint					2733.4220761319				
NXN2LAV1021026	9	1	NXN2LAV1021026	gnpis.lot:'3228'	8	21	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RaRDdFQw==	PHJ40_H	PHJ40_H	2013	NA in endpoint							274.9232941176		
NXN2LAV1021026	9	1	NXN2LAV1021026	gnpis.lot:'3228'	8	21	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RaRDdFQw==	PHJ40_H	PHJ40_H	2013	NA in endpoint		66,1841770741							
NXN2LAV1021026	9	1	NXN2LAV1021026	gnpis.lot:'3228'	8	21	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RaRDdFQw==	PHJ40_H	PHJ40_H	2013	NA in endpoint				66,1841770741					
NXN2LAV1021026	9	1	NXN2LAV1021026	gnpis.lot:'3228'	8	21	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RaRDdFQw==	PHJ40_H	PHJ40_H	2013	NA in endpoint						7.5148140138			
NXN2LAV1021026	9	1	NXN2LAV1021026	gnpis.lot:'3228'	8	21	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RaRDdFQw==	PHJ40_H	PHJ40_H	2013	NA in endpoint									245
NXN2LAV1021026	9	1	NXN2LAV1021026	gnpis.lot:'3228'	8	21	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RaRDdFQw==	PHJ40_H	PHJ40_H	2013	NA in endpoint								285	
NXN2LAV1021026	9	1	NXN2LAV1021026	gnpis.lot:'3228'	8	21	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RaRDdFQw==	PHJ40_H	PHJ40_H	2013	NA in endpoint			118						
NXN2LAV1021026	9	1	NXN2LAV1021026	gnpis.lot:'3228'	8	21	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RaRDdFQw==	PHJ40_H	PHJ40_H	2013	NA in endpoint	0,00000000000								
NXN2LAV1006031	2	2	NXN2LAV1006031	gnpis.lot:'3114'	3	6	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCOTBGRQ==	EC140_H	EC140_H	2013	NA in endpoint					2937.6205981669				
NXN2LAV1006031	2	2	NXN2LAV1006031	gnpis.lot:'3114'	3	6	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RCOTBGRQ==	EC140_H	EC140_H	2013	NA in endpoint							243.8823529412		
