Source Name	Characteristics[Organism]	Characteristics[Genus]	Characteristics[Species]	Characteristics[Infraspecific Name]	Characteristics[Material Source ID]	Characteristics[Material Source DOI]	Protocol REF	Sample Name	Characteristics[Observation Unit Type]	Characteristics[Spatial Distribution]	Factor Value[water_regime]
B113_H	NCBITAXON:4577	Zea	mays	var. B113	B113_H	https://doi.org/10.15454/HZM5Q3	Growth	1135	replicate>block>plot	X:1;Y:29;plot:1135	rainfed
B113_H	NCBITAXON:4577	Zea	mays	var. B113	B113_H	https://doi.org/10.15454/HZM5Q3	Growth	3059water_regimerainfed	virtual_trial		rainfed
B113_H	NCBITAXON:4577	Zea	mays	var. B113	B113_H	https://doi.org/10.15454/HZM5Q3	Growth	867	replicate>block>plot	X:16;Y:9;plot:867	rainfed
B113_H	NCBITAXON:4577	Zea	mays	var. B113	B113_H	https://doi.org/10.15454/HZM5Q3	Growth	320	replicate>block>plot	X:22;Y:3;plot:320	watered
B113_H	NCBITAXON:4577	Zea	mays	var. B113	B113_H	https://doi.org/10.15454/HZM5Q3	Growth	687	replicate>block>plot	X:3;Y:15;plot:687	rainfed
B113_H	NCBITAXON:4577	Zea	mays	var. B113	B113_H	https://doi.org/10.15454/HZM5Q3	Growth	214	replicate>block>plot	X:7;Y:18;plot:214	watered
B113_H	NCBITAXON:4577	Zea	mays	var. B113	B113_H	https://doi.org/10.15454/HZM5Q3	Growth	3059water_regimewatered	virtual_trial		watered
B14a_H	NCBITAXON:4577	Zea	mays	var. B14a	B14a_H	https://doi.org/10.15454/ZSEK9Q	Growth	1070	replicate>block>plot	X:9;Y:27;plot:1070	rainfed
B14a_H	NCBITAXON:4577	Zea	mays	var. B14a	B14a_H	https://doi.org/10.15454/ZSEK9Q	Growth	928	replicate>block>plot	X:13;Y:18;plot:928	rainfed
B14a_H	NCBITAXON:4577	Zea	mays	var. B14a	B14a_H	https://doi.org/10.15454/ZSEK9Q	Growth	300	replicate>block>plot	X:19;Y:6;plot:300	watered
B14a_H	NCBITAXON:4577	Zea	mays	var. B14a	B14a_H	https://doi.org/10.15454/ZSEK9Q	Growth	750	replicate>block>plot	X:12;Y:21;plot:750	rainfed
B14a_H	NCBITAXON:4577	Zea	mays	var. B14a	B14a_H	https://doi.org/10.15454/ZSEK9Q	Growth	111	replicate>block>plot	X:4;Y:9;plot:111	watered
B37_H	NCBITAXON:4577	Zea	mays	var. B37	B37_H	https://doi.org/10.15454/QKMCCR	Growth	985	replicate>block>plot	X:21;Y:19;plot:985	rainfed
B37_H	NCBITAXON:4577	Zea	mays	var. B37	B37_H	https://doi.org/10.15454/QKMCCR	Growth	3085water_regimewatered	virtual_trial		watered
B37_H	NCBITAXON:4577	Zea	mays	var. B37	B37_H	https://doi.org/10.15454/QKMCCR	Growth	673	replicate>block>plot	X:1;Y:15;plot:673	rainfed
B37_H	NCBITAXON:4577	Zea	mays	var. B37	B37_H	https://doi.org/10.15454/QKMCCR	Growth	1198	replicate>block>plot	X:10;Y:35;plot:1198	rainfed
B37_H	NCBITAXON:4577	Zea	mays	var. B37	B37_H	https://doi.org/10.15454/QKMCCR	Growth	88	replicate>block>plot	X:1;Y:11;plot:88	watered
