observationLevels[REPLICATE>BLOCK>PLOT]	observationLevels[REPLICATE>BLOCK]	observationLevels[REPLICATE]	observationUnitName	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	ASI_D20deg	MFLW_D20deg	ear_height	FFLW_D20deg	GN	GY_Adj_tha	KW	tassel_height	plant_height
NXN2LAV3009022	14	1	NXN2LAV3009022	gnpis.lot:'3150'	5	13	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZTSlNWQw==	F922_H	F922_H	2012	NA in endpoint	0,00000000000								
NXN2LAV3007025	24	3	NXN2LAV3007025	gnpis.lot:'3208'	8	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGVVVUTw==	Pa36_H	Pa36_H	2012	NA in endpoint					2694.2309587151				
NXN2LAV3007025	24	3	NXN2LAV3007025	gnpis.lot:'3208'	8	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGVVVUTw==	Pa36_H	Pa36_H	2012	NA in endpoint							212.9534117647		
NXN2LAV3007025	24	3	NXN2LAV3007025	gnpis.lot:'3208'	8	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGVVVUTw==	Pa36_H	Pa36_H	2012	NA in endpoint		67,1130688606							
NXN2LAV3007025	24	3	NXN2LAV3007025	gnpis.lot:'3208'	8	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGVVVUTw==	Pa36_H	Pa36_H	2012	NA in endpoint				70,1020957105					
NXN2LAV3007025	24	3	NXN2LAV3007025	gnpis.lot:'3208'	8	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGVVVUTw==	Pa36_H	Pa36_H	2012	NA in endpoint						5.7374567474			
NXN2LAV3007025	24	3	NXN2LAV3007025	gnpis.lot:'3208'	8	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGVVVUTw==	Pa36_H	Pa36_H	2012	NA in endpoint									220
NXN2LAV3007025	24	3	NXN2LAV3007025	gnpis.lot:'3208'	8	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGVVVUTw==	Pa36_H	Pa36_H	2012	NA in endpoint								NA	
NXN2LAV3007025	24	3	NXN2LAV3007025	gnpis.lot:'3208'	8	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGVVVUTw==	Pa36_H	Pa36_H	2012	NA in endpoint			75						
NXN2LAV3007025	24	3	NXN2LAV3007025	gnpis.lot:'3208'	8	15	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xGVVVUTw==	Pa36_H	Pa36_H	2012	NA in endpoint	-2,98902684990								
