observationUnitName	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	Tnight_Early	Ri_Early	MFLW_D20deg	Tnight_Fill	Psi_Flo	FFLW_D20deg	Tmax_Flo	GN	Tnight_Flo	Psi_Fill	Tmax_Fill	GY_Adj_tha	KW	Ri_Fill	tassel_height	Tmax_Early	Ri_Flo
3053water_regimewatered	gnpis.lot:'3053'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hINU1FSA==	B107_H	B107_H	2013	NA in endpoint								331.9669531871									
3053water_regimewatered	gnpis.lot:'3053'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hINU1FSA==	B107_H	B107_H	2013	NA in endpoint													62.9744474432				
3053water_regimewatered	gnpis.lot:'3053'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hINU1FSA==	B107_H	B107_H	2013	NA in endpoint			65.5544510105														
3053water_regimewatered	gnpis.lot:'3053'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hINU1FSA==	B107_H	B107_H	2013	NA in endpoint						267.3259776703											
3053water_regimewatered	gnpis.lot:'3053'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hINU1FSA==	B107_H	B107_H	2013	NA in endpoint												2775.4287513143					
3053water_regimewatered	gnpis.lot:'3053'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hINU1FSA==	B107_H	B107_H	2013	NA in endpoint															144.035930715		
3053water_regimewatered	gnpis.lot:'3053'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hINU1FSA==	B107_H	B107_H	2013	NA in endpoint	17.2241820988																
3053water_regimewatered	gnpis.lot:'3053'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hINU1FSA==	B107_H	B107_H	2013	NA in endpoint									21.2096825397								
3053water_regimewatered	gnpis.lot:'3053'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hINU1FSA==	B107_H	B107_H	2013	NA in endpoint				15.2851300221													
3053water_regimewatered	gnpis.lot:'3053'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hINU1FSA==	B107_H	B107_H	2013	NA in endpoint		381.328															
3053water_regimewatered	gnpis.lot:'3053'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hINU1FSA==	B107_H	B107_H	2013	NA in endpoint																	248.368
3053water_regimewatered	gnpis.lot:'3053'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hINU1FSA==	B107_H	B107_H	2013	NA in endpoint														869.402			
3053water_regimewatered	gnpis.lot:'3053'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hINU1FSA==	B107_H	B107_H	2013	NA in endpoint					-34.9077380952												
3053water_regimewatered	gnpis.lot:'3053'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hINU1FSA==	B107_H	B107_H	2013	NA in endpoint										-19.9973404255							
3053water_regimewatered	gnpis.lot:'3053'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hINU1FSA==	B107_H	B107_H	2013	NA in endpoint																32.8150726572	
3053water_regimewatered	gnpis.lot:'3053'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hINU1FSA==	B107_H	B107_H	2013	NA in endpoint							35.6339588247										
3053water_regimewatered	gnpis.lot:'3053'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1hINU1FSA==	B107_H	B107_H	2013	NA in endpoint											28.5029266375						
3006water_regimerainfed	gnpis.lot:'3006'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZMRTFSQQ==	EZ47_H	EZ47_H	2013	NA in endpoint								281.1107805454									
3006water_regimerainfed	gnpis.lot:'3006'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZMRTFSQQ==	EZ47_H	EZ47_H	2013	NA in endpoint													62.3406028451				
3006water_regimerainfed	gnpis.lot:'3006'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZMRTFSQQ==	EZ47_H	EZ47_H	2013	NA in endpoint			65.3091113136														
3006water_regimerainfed	gnpis.lot:'3006'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZMRTFSQQ==	EZ47_H	EZ47_H	2013	NA in endpoint						259.2500714883											
3006water_regimerainfed	gnpis.lot:'3006'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZMRTFSQQ==	EZ47_H	EZ47_H	2013	NA in endpoint												3030.3011231223					
3006water_regimerainfed	gnpis.lot:'3006'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZMRTFSQQ==	EZ47_H	EZ47_H	2013	NA in endpoint															138.1740370183		
3006water_regimerainfed	gnpis.lot:'3006'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZMRTFSQQ==	EZ47_H	EZ47_H	2013	NA in endpoint	17.2644070048																
3006water_regimerainfed	gnpis.lot:'3006'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZMRTFSQQ==	EZ47_H	EZ47_H	2013	NA in endpoint									20.2576111111								
3006water_regimerainfed	gnpis.lot:'3006'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZMRTFSQQ==	EZ47_H	EZ47_H	2013	NA in endpoint				14.4818317809													
3006water_regimerainfed	gnpis.lot:'3006'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZMRTFSQQ==	EZ47_H	EZ47_H	2013	NA in endpoint		255.57															
3006water_regimerainfed	gnpis.lot:'3006'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZMRTFSQQ==	EZ47_H	EZ47_H	2013	NA in endpoint																	248.368
3006water_regimerainfed	gnpis.lot:'3006'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZMRTFSQQ==	EZ47_H	EZ47_H	2013	NA in endpoint														894.395			
3006water_regimerainfed	gnpis.lot:'3006'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZMRTFSQQ==	EZ47_H	EZ47_H	2013	NA in endpoint					-100.38												
3006water_regimerainfed	gnpis.lot:'3006'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZMRTFSQQ==	EZ47_H	EZ47_H	2013	NA in endpoint										-157.9787234043							
3006water_regimerainfed	gnpis.lot:'3006'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZMRTFSQQ==	EZ47_H	EZ47_H	2013	NA in endpoint																32.742815454	
3006water_regimerainfed	gnpis.lot:'3006'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZMRTFSQQ==	EZ47_H	EZ47_H	2013	NA in endpoint							35.1275334448										
3006water_regimerainfed	gnpis.lot:'3006'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZMRTFSQQ==	EZ47_H	EZ47_H	2013	NA in endpoint											27.6656177871						
3046water_regimerainfed	gnpis.lot:'3046'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hXQ1BHQw==	Mo17_H	Mo17_H	2013	NA in endpoint								334.9960396349									
3046water_regimerainfed	gnpis.lot:'3046'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hXQ1BHQw==	Mo17_H	Mo17_H	2013	NA in endpoint													65.4588902125				
3046water_regimerainfed	gnpis.lot:'3046'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hXQ1BHQw==	Mo17_H	Mo17_H	2013	NA in endpoint			68.6393588678														
3046water_regimerainfed	gnpis.lot:'3046'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hXQ1BHQw==	Mo17_H	Mo17_H	2013	NA in endpoint						260.5390207705											
3046water_regimerainfed	gnpis.lot:'3046'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hXQ1BHQw==	Mo17_H	Mo17_H	2013	NA in endpoint												2707.8230654735					
3046water_regimerainfed	gnpis.lot:'3046'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hXQ1BHQw==	Mo17_H	Mo17_H	2013	NA in endpoint															140.475155823		
3046water_regimerainfed	gnpis.lot:'3046'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hXQ1BHQw==	Mo17_H	Mo17_H	2013	NA in endpoint	17.0332233796																
3046water_regimerainfed	gnpis.lot:'3046'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hXQ1BHQw==	Mo17_H	Mo17_H	2013	NA in endpoint									20.7426388889								
3046water_regimerainfed	gnpis.lot:'3046'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hXQ1BHQw==	Mo17_H	Mo17_H	2013	NA in endpoint				14.2514287707													
3046water_regimerainfed	gnpis.lot:'3046'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hXQ1BHQw==	Mo17_H	Mo17_H	2013	NA in endpoint		293.562															
3046water_regimerainfed	gnpis.lot:'3046'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hXQ1BHQw==	Mo17_H	Mo17_H	2013	NA in endpoint																	249.761
3046water_regimerainfed	gnpis.lot:'3046'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hXQ1BHQw==	Mo17_H	Mo17_H	2013	NA in endpoint														846.573			
3046water_regimerainfed	gnpis.lot:'3046'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hXQ1BHQw==	Mo17_H	Mo17_H	2013	NA in endpoint					-113.925												
3046water_regimerainfed	gnpis.lot:'3046'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hXQ1BHQw==	Mo17_H	Mo17_H	2013	NA in endpoint										-157.2555555556							
3046water_regimerainfed	gnpis.lot:'3046'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hXQ1BHQw==	Mo17_H	Mo17_H	2013	NA in endpoint																32.4349955727	
3046water_regimerainfed	gnpis.lot:'3046'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hXQ1BHQw==	Mo17_H	Mo17_H	2013	NA in endpoint							35.619903744										
3046water_regimerainfed	gnpis.lot:'3046'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hXQ1BHQw==	Mo17_H	Mo17_H	2013	NA in endpoint											27.3892917968						
3107water_regimerainfed	gnpis.lot:'3107'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VJVk8xVQ==	CR1Ht_H	CR1Ht_H	2013	NA in endpoint								305.8494153326									
3107water_regimerainfed	gnpis.lot:'3107'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VJVk8xVQ==	CR1Ht_H	CR1Ht_H	2013	NA in endpoint													60.4527790946				
3107water_regimerainfed	gnpis.lot:'3107'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VJVk8xVQ==	CR1Ht_H	CR1Ht_H	2013	NA in endpoint			63.2118035037														
3107water_regimerainfed	gnpis.lot:'3107'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VJVk8xVQ==	CR1Ht_H	CR1Ht_H	2013	NA in endpoint						240.5509544116											
3107water_regimerainfed	gnpis.lot:'3107'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VJVk8xVQ==	CR1Ht_H	CR1Ht_H	2013	NA in endpoint												2425.6616234064					
3107water_regimerainfed	gnpis.lot:'3107'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VJVk8xVQ==	CR1Ht_H	CR1Ht_H	2013	NA in endpoint															123.5714536787		
3107water_regimerainfed	gnpis.lot:'3107'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VJVk8xVQ==	CR1Ht_H	CR1Ht_H	2013	NA in endpoint	17.2565265152																
3107water_regimerainfed	gnpis.lot:'3107'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VJVk8xVQ==	CR1Ht_H	CR1Ht_H	2013	NA in endpoint									19.9525555556								
3107water_regimerainfed	gnpis.lot:'3107'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VJVk8xVQ==	CR1Ht_H	CR1Ht_H	2013	NA in endpoint				14.6283582161													
3107water_regimerainfed	gnpis.lot:'3107'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VJVk8xVQ==	CR1Ht_H	CR1Ht_H	2013	NA in endpoint		233.414															
3107water_regimerainfed	gnpis.lot:'3107'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VJVk8xVQ==	CR1Ht_H	CR1Ht_H	2013	NA in endpoint																	276.186
3107water_regimerainfed	gnpis.lot:'3107'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VJVk8xVQ==	CR1Ht_H	CR1Ht_H	2013	NA in endpoint														918.365			
3107water_regimerainfed	gnpis.lot:'3107'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VJVk8xVQ==	CR1Ht_H	CR1Ht_H	2013	NA in endpoint					-93.615												
3107water_regimerainfed	gnpis.lot:'3107'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VJVk8xVQ==	CR1Ht_H	CR1Ht_H	2013	NA in endpoint										-158.1770833333							
3107water_regimerainfed	gnpis.lot:'3107'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VJVk8xVQ==	CR1Ht_H	CR1Ht_H	2013	NA in endpoint																32.7165368467	
3107water_regimerainfed	gnpis.lot:'3107'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VJVk8xVQ==	CR1Ht_H	CR1Ht_H	2013	NA in endpoint							34.8648250716										
3107water_regimerainfed	gnpis.lot:'3107'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VJVk8xVQ==	CR1Ht_H	CR1Ht_H	2013	NA in endpoint											27.9969128916						
3125water_regimewatered	gnpis.lot:'3125'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCWVlUTg==	EZ18_H	EZ18_H	2013	NA in endpoint								285.8887034658									
3125water_regimewatered	gnpis.lot:'3125'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCWVlUTg==	EZ18_H	EZ18_H	2013	NA in endpoint													68.5687271852				
3125water_regimewatered	gnpis.lot:'3125'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCWVlUTg==	EZ18_H	EZ18_H	2013	NA in endpoint			72.624460443														
3125water_regimewatered	gnpis.lot:'3125'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCWVlUTg==	EZ18_H	EZ18_H	2013	NA in endpoint						274.8788576683											
3125water_regimewatered	gnpis.lot:'3125'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCWVlUTg==	EZ18_H	EZ18_H	2013	NA in endpoint												3406.2528506374					
3125water_regimewatered	gnpis.lot:'3125'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCWVlUTg==	EZ18_H	EZ18_H	2013	NA in endpoint															157.413409787		
3125water_regimewatered	gnpis.lot:'3125'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCWVlUTg==	EZ18_H	EZ18_H	2013	NA in endpoint	17.0282928241																
3125water_regimewatered	gnpis.lot:'3125'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCWVlUTg==	EZ18_H	EZ18_H	2013	NA in endpoint									21.3002539683								
3125water_regimewatered	gnpis.lot:'3125'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCWVlUTg==	EZ18_H	EZ18_H	2013	NA in endpoint				14.4446264759													
3125water_regimewatered	gnpis.lot:'3125'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCWVlUTg==	EZ18_H	EZ18_H	2013	NA in endpoint		332.57															
3125water_regimewatered	gnpis.lot:'3125'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCWVlUTg==	EZ18_H	EZ18_H	2013	NA in endpoint																	271.784
3125water_regimewatered	gnpis.lot:'3125'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCWVlUTg==	EZ18_H	EZ18_H	2013	NA in endpoint														764.599			
3125water_regimewatered	gnpis.lot:'3125'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCWVlUTg==	EZ18_H	EZ18_H	2013	NA in endpoint					-37.5714285714												
3125water_regimewatered	gnpis.lot:'3125'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCWVlUTg==	EZ18_H	EZ18_H	2013	NA in endpoint										-16.1964285714							
3125water_regimewatered	gnpis.lot:'3125'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCWVlUTg==	EZ18_H	EZ18_H	2013	NA in endpoint																32.5147209131	
3125water_regimewatered	gnpis.lot:'3125'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCWVlUTg==	EZ18_H	EZ18_H	2013	NA in endpoint							36.1208892588										
3125water_regimewatered	gnpis.lot:'3125'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RCWVlUTg==	EZ18_H	EZ18_H	2013	NA in endpoint											27.4942149174						
3198water_regimewatered	gnpis.lot:'3198'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCWFRSUw==	Lo1261_H	Lo1261_H	2013	NA in endpoint								310.2002263511									
3198water_regimewatered	gnpis.lot:'3198'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCWFRSUw==	Lo1261_H	Lo1261_H	2013	NA in endpoint													64.334827624				
3198water_regimewatered	gnpis.lot:'3198'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCWFRSUw==	Lo1261_H	Lo1261_H	2013	NA in endpoint			67.0327105791														
3198water_regimewatered	gnpis.lot:'3198'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCWFRSUw==	Lo1261_H	Lo1261_H	2013	NA in endpoint						256.6473677779											
3198water_regimewatered	gnpis.lot:'3198'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCWFRSUw==	Lo1261_H	Lo1261_H	2013	NA in endpoint												3983.9307978008					
3198water_regimewatered	gnpis.lot:'3198'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCWFRSUw==	Lo1261_H	Lo1261_H	2013	NA in endpoint															137.5956030969		
3198water_regimewatered	gnpis.lot:'3198'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCWFRSUw==	Lo1261_H	Lo1261_H	2013	NA in endpoint	16.932806713																
3198water_regimewatered	gnpis.lot:'3198'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCWFRSUw==	Lo1261_H	Lo1261_H	2013	NA in endpoint									20.8353703704								
3198water_regimewatered	gnpis.lot:'3198'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCWFRSUw==	Lo1261_H	Lo1261_H	2013	NA in endpoint				14.9913504228													
3198water_regimewatered	gnpis.lot:'3198'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCWFRSUw==	Lo1261_H	Lo1261_H	2013	NA in endpoint		313.813															
3198water_regimewatered	gnpis.lot:'3198'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCWFRSUw==	Lo1261_H	Lo1261_H	2013	NA in endpoint																	247.429
3198water_regimewatered	gnpis.lot:'3198'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCWFRSUw==	Lo1261_H	Lo1261_H	2013	NA in endpoint														857.667			
3198water_regimewatered	gnpis.lot:'3198'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCWFRSUw==	Lo1261_H	Lo1261_H	2013	NA in endpoint					-33.4791666667												
3198water_regimewatered	gnpis.lot:'3198'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCWFRSUw==	Lo1261_H	Lo1261_H	2013	NA in endpoint										-19.1657608696							
3198water_regimewatered	gnpis.lot:'3198'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCWFRSUw==	Lo1261_H	Lo1261_H	2013	NA in endpoint																32.4894218269	
3198water_regimewatered	gnpis.lot:'3198'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCWFRSUw==	Lo1261_H	Lo1261_H	2013	NA in endpoint							35.6595921671										
3198water_regimewatered	gnpis.lot:'3198'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lCWFRSUw==	Lo1261_H	Lo1261_H	2013	NA in endpoint											28.1902073844						
3059water_regimerainfed	gnpis.lot:'3059'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0haTTVRMw==	B113_H	B113_H	2013	NA in endpoint								274.8229903023									
3059water_regimerainfed	gnpis.lot:'3059'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0haTTVRMw==	B113_H	B113_H	2013	NA in endpoint													61.659105511				
3059water_regimerainfed	gnpis.lot:'3059'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0haTTVRMw==	B113_H	B113_H	2013	NA in endpoint			67.9126966099														
3059water_regimerainfed	gnpis.lot:'3059'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0haTTVRMw==	B113_H	B113_H	2013	NA in endpoint						250.1445634439											
3059water_regimerainfed	gnpis.lot:'3059'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0haTTVRMw==	B113_H	B113_H	2013	NA in endpoint												2605.2275961137					
3059water_regimerainfed	gnpis.lot:'3059'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0haTTVRMw==	B113_H	B113_H	2013	NA in endpoint															124.7451171927		
3059water_regimerainfed	gnpis.lot:'3059'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0haTTVRMw==	B113_H	B113_H	2013	NA in endpoint	17.2494070513																
3059water_regimerainfed	gnpis.lot:'3059'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0haTTVRMw==	B113_H	B113_H	2013	NA in endpoint									21.1497569444								
3059water_regimerainfed	gnpis.lot:'3059'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0haTTVRMw==	B113_H	B113_H	2013	NA in endpoint				14.2514287707													
3059water_regimerainfed	gnpis.lot:'3059'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0haTTVRMw==	B113_H	B113_H	2013	NA in endpoint		378.371															
3059water_regimerainfed	gnpis.lot:'3059'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0haTTVRMw==	B113_H	B113_H	2013	NA in endpoint																	321.829
3059water_regimerainfed	gnpis.lot:'3059'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0haTTVRMw==	B113_H	B113_H	2013	NA in endpoint														846.573			
3059water_regimerainfed	gnpis.lot:'3059'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0haTTVRMw==	B113_H	B113_H	2013	NA in endpoint					-128.1145833333												
3059water_regimerainfed	gnpis.lot:'3059'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0haTTVRMw==	B113_H	B113_H	2013	NA in endpoint										-157.2555555556							
3059water_regimerainfed	gnpis.lot:'3059'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0haTTVRMw==	B113_H	B113_H	2013	NA in endpoint																32.7249136571	
3059water_regimerainfed	gnpis.lot:'3059'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0haTTVRMw==	B113_H	B113_H	2013	NA in endpoint							35.8155755752										
3059water_regimerainfed	gnpis.lot:'3059'	NA in endpoint	NA in endpoint	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0haTTVRMw==	B113_H	B113_H	2013	NA in endpoint											27.3892917968						
